Data,Label
Assumption: Laptops and smartphones are computers. Assumption: All computers are electronic devices. Assumption: All computers are capable of running programs. Assumption: Laptops are not capable of running programs. Assumption: Smartphones are not electronic devices. Hypothesis: Laptops are electronic devices,1
Assumption: Laptops and smartphones are computers. Assumption: All computers are electronic devices. Assumption: All computers are capable of running programs. Assumption: Laptops are not capable of running programs. Assumption: Smartphones are not electronic devices. Hypothesis: Smartphones are capable of running programs,1
Assumption: Watches and phones are gadgets. Assumption: All gadgets are electronic devices. Assumption: All gadgets are portable. Assumption: Watches are not portable. Assumption: Phones are not electronic devices. Hypothesis: Watches are electronic devices,1
Assumption: Watches and phones are gadgets. Assumption: All gadgets are electronic devices. Assumption: All gadgets are portable. Assumption: Watches are not portable. Assumption: Phones are not electronic devices. Hypothesis: Phones are portable,1
Assumption: Houses and skyscrapers are buildings. Assumption: All buildings have foundations. Assumption: All buildings have walls. Assumption: Houses do not have walls. Assumption: Skyscrapers do not have foundations. Hypothesis: Houses have foundations,1
Assumption: Houses and skyscrapers are buildings. Assumption: All buildings have foundations. Assumption: All buildings have walls. Assumption: Houses do not have walls. Assumption: Skyscrapers do not have foundations. Hypothesis: Skyscrapers have walls,1
Assumption: Apple and Google are stocks. Assumption: All stocks are publicly traded. Assumption: All stocks are subject to market fluctuations. Assumption: Apple is not subject to market fluctuations. Assumption: Google is not publicly traded. Hypothesis: Apple is publicly traded,1
Assumption: Apple and Google are stocks. Assumption: All stocks are publicly traded. Assumption: All stocks are subject to market fluctuations. Assumption: Apple is not subject to market fluctuations. Assumption: Google is not publicly traded. Hypothesis: Google is subject to market fluctuations,1
Assumption: It is raining and snowing. Assumption: All rain is wet. Assumption: All snow is cold. Assumption: It is not wet. Assumption: It is not cold. Hypothesis: It is wet,1
Assumption: It is raining and snowing. Assumption: All rain is wet. Assumption: All snow is cold. Assumption: It is not wet. Assumption: It is not cold. Hypothesis: It is cold,1
Assumption: Seinfeld and Friends are sitcoms. Assumption: All sitcoms are funny. Assumption: All sitcoms are fictional. Assumption: Seinfeld is not funny. Assumption: Friends is not fictional. Hypothesis: Seinfeld is fictional,1
Assumption: Seinfeld and Friends are sitcoms. Assumption: All sitcoms are funny. Assumption: All sitcoms are fictional. Assumption: Seinfeld is not funny. Assumption: Friends is not fictional. Hypothesis: Friends is funny,1
Assumption: John and Mary are arguing. Assumption: All arguments are heated. Assumption: All arguments are verbal. Assumption: John is not heated. Assumption: Mary is not verbal. Hypothesis: John is verbal,1
Assumption: John and Mary are arguing. Assumption: All arguments are heated. Assumption: All arguments are verbal. Assumption: John is not heated. Assumption: Mary is not verbal. Hypothesis: Mary is heated,1
Assumption: FM and AM are types of radio. Assumption: All radios use electromagnetic waves. Assumption: All radios are broadcasted. Assumption: FM does not use electromagnetic waves. Assumption: AM is not broadcasted. Hypothesis: FM is broadcasted,1
Assumption: FM and AM are types of radio. Assumption: All radios use electromagnetic waves. Assumption: All radios are broadcasted. Assumption: FM does not use electromagnetic waves. Assumption: AM is not broadcasted. Hypothesis: AM uses electromagnetic waves,1
Assumption: Alexa and Siri are hosts. Assumption: All hosts are digital assistants. Assumption: All hosts are artificial intelligence. Assumption: Alexa is not artificial intelligence. Assumption: Siri is not a digital assistant. Hypothesis: Alexa is a digital assistant,1
Assumption: Alexa and Siri are hosts. Assumption: All hosts are digital assistants. Assumption: All hosts are artificial intelligence. Assumption: Alexa is not artificial intelligence. Assumption: Siri is not a digital assistant. Hypothesis: Siri is artificial intelligence,1
Assumption: Mercury and Venus are planets. Assumption: All planets orbit the sun. Assumption: All planets are spherical. Assumption: Mercury does not orbit the sun. Assumption: Venus is not spherical. Hypothesis: Mercury is spherical,1
Assumption: Mercury and Venus are planets. Assumption: All planets orbit the sun. Assumption: All planets are spherical. Assumption: Mercury does not orbit the sun. Assumption: Venus is not spherical. Hypothesis: Venus orbits the sun,1
Assumption: The Office and Parks and Recreation are comedy. Assumption: All comedy is funny. Assumption: All comedy is fictional. Assumption: The Office is not funny. Assumption: Parks and Recreation is not fictional. Hypothesis: The Office is fictional,1
Assumption: The Office and Parks and Recreation are comedy. Assumption: All comedy is funny. Assumption: All comedy is fictional. Assumption: The Office is not funny. Assumption: Parks and Recreation is not fictional. Hypothesis: Parks and Recreation is funny,1
Assumption: John and Mary are criminals. Assumption: All criminals are wanted by the police. Assumption: All criminals are dangerous. Assumption: John is not wanted by the police. Assumption: Mary is not dangerous. Hypothesis: John is dangerous,1
Assumption: John and Mary are criminals. Assumption: All criminals are wanted by the police. Assumption: All criminals are dangerous. Assumption: John is not wanted by the police. Assumption: Mary is not dangerous. Hypothesis: Mary is wanted by the police,1
Assumption: John and Mary are athletes. Assumption: All athletes are in shape. Assumption: All athletes are competitive. Assumption: John is not in shape. Assumption: Mary is not competitive. Hypothesis: John is competitive,1
Assumption: John and Mary are athletes. Assumption: All athletes are in shape. Assumption: All athletes are competitive. Assumption: John is not in shape. Assumption: Mary is not competitive. Hypothesis: Mary is in shape,1
Assumption: John and Mary are wearing formal attire. Assumption: All formal attire is dressy. Assumption: All formal attire is expensive. Assumption: John's attire is not dressy. Assumption: Mary's attire is not expensive. Hypothesis: John's attire is expensive,1
Assumption: John and Mary are wearing formal attire. Assumption: All formal attire is dressy. Assumption: All formal attire is expensive. Assumption: John's attire is not dressy. Assumption: Mary's attire is not expensive. Hypothesis: Mary's attire is dressy,1
